tweet_id,sentiment,content
1694475783,0,Tweetie v helpfully shrinks longer tweet. Brilliant.
1694475799,9,"@tdes Thanks for asking, Sarah  I am glad tomorrow (5th) is a holiday here in Korea. I will have some rest and I will be right as rain."
1694476042,10,Mount dishes have been conquered. Dish land is ours
1694476048,5,@lyssiecc haha good phone conversation cat lady! You're gonna be homeless too  you didn't tell me u were having coffee!! coming tomorrow?
1694476053,0,"Sittin at home, hellllllllsssssss yeah   Got the girrrrrl, the boysssss &amp; 2 mangy cats, this is a good time in my life.  Goodnight twitter"
1694476066,0,The new view out of my window  http://twitpic.com/4jbx2
1694476071,2,@janole Oh cool! When is Alpha 1.18 coming out? Auto-connect was the feature I wanted to request
1694476081,2,tino hat ne wii
1694476172,6,@WilliamSledd Kudos! love some homemade french toast!
1694476191,0,morning twit-friends! welcome to my new followers
1694476198,9,@bexiclepop cambs will be better im sure! eeeeeeeeee under a week now  we meeting on the Sunday?
1694476220,3,@ChloeCazRhi why thankyouu!
1694476226,6,"@damaliayo Thanks so much my dear Damali - prayers worked, as I am much better, God willing!  Rested! Lots!  xoxo"
1694476230,0,Back in the saddle after four awesome days with @leeprovoost and the old gang  Will try and avoid a tweet flood after a long radio silence
1694476295,0,"BARA, BOOBS, CLOSETS, ADVENTURE. AGGGHHHH ENOUGH! Muak mcm baby Gary ku sudah"
1694476318,2,@charavel @Zyote morning guys!
1694476320,0,"@andrewbravener Happy Birthday!  What's better than getting birthday greetings from str12s? Very little, that's what! (I kid!) &lt;3"
1694476452,1,Why don't adobe realise no one WANTS to pay for Photoshop et al so they should just give it to us for free
1694476502,6,this is for @calebh  http://tinyurl.com/d8fgxr
1694476620,0,thanks steph...must keep me updated when it's ur turn
1694476628,2,"@bobbyllew If you had owned an *actual* cellphone, that would have been video, and called a &quot;QiK&quot;"
1694476651,7,Happy Star Wars Day! May the Fourth be with you.
1694476667,2,@dzschille You're welcome.
1694476762,5,"@AnnieBGoode Yes, that would be pretty creepy. I think its all a bit more innocent than that, I think he just wants to sell some icecream"
1694476807,6,Finally managed to catch her boyfriend on skype... sooo happy now
1694476875,0,@blondiepops oooh sounds yummy.  If you get a chance to take some pics  please add them to the website as we don't have many pies on there
1694476888,10,"had an answered prayer which caught me by surprise. LORD, you are amazing!"
1694476895,10,@penelopeoverton George B Shaw apparently wrote 2000 words a day. Sure practice works- the more you do the more it comes as 2nd nature
1694476924,6,@Sixxjohn i think i been followin u 4 bout a week so yea kinda
1694476947,9,Dow futures up 60 points in over night trading. Looks like May is off to a good start so far  /f
1694477002,0,"@LovestruckxO It's simple for those who know how to use it hahaa, i'm glad you're okay  x x x"
1694477069,0,@IlseDeLange An elephant? LOL Try painting it from the back
1694477337,6,@john_hunter Ah now Comedy Central have Frasier all morning till twelve. So I guess there goes my morning
1694477339,6,@Miranda_life  Hey i like love iCarly it rocks.   my youtube account--&gt; http://tinyurl.com/cf63ud
1694477350,9,Enjoying afternoon tea with my friends.. Cake delicacies equal sweet time
1694492234,2,@meanlion Night!
1694492241,6,Listening to The Man Who Cant Be Moved &lt;3 I just love the connection with GW  Doing Dutch and might do some art later.
1694492281,5,"Wishing it was a sunny day, then I might just be bothered to get outta bed! ..up the blues"
1694492283,10,Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv
1694492293,0,@dhughesy safer to say that your cube is now a sphere ... but roll with it buddy ... it is an awesome time ... esp the 1st one
1694492299,4,Yay for bank holidays
1694492330,6,@jsie Hee. I love them all.
1694492378,3,Wtf why am i JUST getting up now? HM:TM today  but before that... revision revision revision :/
1694492477,2,dreaming &amp; thinking about my garden
1694492560,2,@david_henrie  Can you do a shoutout to holland please ? You got a lot of fans here!
1694492617,6,@rahulgoyal1986 Thank you.  I love my tattoos they are all very special to me xx My feet ones are beautiful  xx
1694492660,2,@NiaBassett oh that's Star Trek  going on the 7th already. Woo!
1694492688,0,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!"
1694492699,0,Lil cuz coming round today she 5  aww  haha
1694492733,3,can't sleep throat dry as hell.. ugh ! still gon' wake up fabulous !
1694492830,3,"@Beverleyknight Hiyaaaaaa  just got back from the scan! wow, was amazing, i cried haha, xx"
1694492859,10,no food in the cupboards... sent mum to Tesco
1694492898,0,@LLCOOLDAVE yeah they r. im going to their concert at the end of the month
1694493023,0,I am now following @TherealWill - One of my favourite actors!
1694493025,6,Been with Sam one year todayyyy.
1694493035,0,@spreadingjoy Hello there! Thankyou. I always seem to make a difference in  someone's life everyday.
1694493039,5,Not only has it broken but it's Monday!!Does this mean Monday can be fix'd?  ? http://blip.fm/~5jgio
1694493124,2,@fromtheold I use NewsFire. Works like a charm
1694493135,0,"Wow...VirtualPC screen does not go black anymore in Win7 RC! Also, there's no NVidia driver crashing...I'm happy I did the upgrade"
1694493162,6,@LittleFletcher sounds great!!!! I hope you look so beautiful  xxxX
1694493269,3,"@Zobi09 Haha yes I do  it's hard work, too! I didn't get home until 3:00 AM, not like I sleep haha."
1694493322,2,so bored!!
1694493355,7,eating Nesquick cereal - 1st time since i was like 10 - good times
1694493358,2,@felicityfuller
1694493382,7,"@fudgecrumpet mines early nov,,,, will go through it 2 gether buddy!!! Man power"
1694493422,9,"Only 8 oral left!  then I have to learn them all but oh welllll, at least I don't have to write them"
1694493457,0,Done some positive affirmation now back to the Japanese yay for bank holiday Monday
1694493509,9,"@Dannymcfly i'm the one that kept touching your willy last night  oh you were amazing, thank you so much! x"
1694493540,7,"@DHughesy good job at the logies this year. Hell funny, and you're right about the baggin the logies tradition... so very Aussie!"
1694493595,10,"@jdennes thank you, you are my first follower"
1694493599,6,"@supersense ooooo,  an explanation?, Thank god for that or u would forever be wondering!..I love a good night mare tho!!"
1694493602,5,@the_anke What's wrong with the ski slopes of MK? They've got coffee shops as well y'know!
1694493621,9,@DHughesy so make the most of it  enjoy
1694493691,2,"@quanvu im good thanks, may need you're advice soon as im playing with a new font of my own"
1694493740,10,I'm so stupid! It's Star Wars Day!!! May the 4th be with you!!!
1694493767,2,@deeyraa Nope  day off;
1694493799,0,"off to the land of pillows and blankets... mm, and the fan up on high... and did I mention the blankets? my favorite time ever."
1694493808,4,@ahoppi I hope you're tired for a good reason then
1694493824,2,http://www.dothebouncy.com/smf - some shameless plugging for the best R12s forum on earth
1694493826,10,"@dizzycoolbabe  Im good ta. bit tired cos i've been wking all wkend but other than that, all good  How's you?"
1694493894,6,@OatsAreRealFine I just thought I would tell you that you have..really REALLY pretty eyes.
1694493898,10,We have a tour of students this morning: huge pick-up for Mothers day:speaking for a luncheon:100 planters to do: nothing boring here
1694493922,6,@DHughesy awww cuuuute  Newborns are so fun!
1694493946,2,@ladylaine18 i quite like God Save Our King too
1694494021,5,"@Dichenlachman Yea, D means direct, so only u and whoever u send it to can see it  But u can only direct msg someone who's following u.."
1694494032,10,"@DHughesy no your not  they are very cute, how you going being a daddy?"
1694494038,2,Just woke up. Making breakfast
1694494088,3,shower time!!!!!
1694494125,0,"@OliviaPinupArt A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success"
1694494136,0,Jammin To Capital In My Garde  xx
1694494159,2,@laurenredhead No problem! These boxes are _made_ for undernourished IT professionals
1694494180,0,A salute to Chapel Hill North Carolina. From SY  * ? http://blip.fm/~5jgj3
1694494190,2,"@masterballerina yeah, I have revision to do, but gonna go starbucks instead"
1694494207,9,@mkarim thanks for the #followfriday as you can see us South Africans were on holiday on fri
1694494408,2,Just got home from school. Doing assignments.
1694494426,0,@lccsweetme haha that's way cool! Good morning
1694494534,6,Finally i have finished my tec recipe card and i feel somewhat accomplished
1694494536,2,@inyiyruma You're welcome
1694494552,0,"I'm finally going to bed, everybody.. wnegativever you're doing, BE BLESSED!"
1694494628,9,I'm a good girl...ALL work is done
1694494633,1,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive
1694494661,2,@RachaelBlevins3 heyyyyyyyyyyyyyya
1694494675,5,&quot;No more sorrow&quot;! by: Linkin Park....
1694494699,6,"@tommcfly Tom, I saw again a guy who looks like you in my campus today. He's SOOO adorable... :&quot;) But you're still cuter than him. Haha.."
1694494781,2,it doesnt matter anymore..U got to learn how to be nice
1694494785,0,Is in starbucks
1694494799,7,@awrd but it is a good one
1694494803,5,"Getting ready for school, good mood already"
1694494879,10,My palms are itchy. Doesn't that mean something about coming into a great deal of money?
1694494880,10,Extremely happy to see my new track &quot;The Awakening&quot; featured on Indivibe   http://www.indivibe.com/vibe.php?city=1
1694494887,10,Jammin To Capital In My Garden  xx
1694494928,0,Just planted flovers in the school garden with my 3 yr old...VERY MUCKY but GREAT FUN
1694494965,6,@rosehwang Always welcome sweetie! *HUGS*
1694494966,2,"Played with FontStruct http://is.gd/ejE uploaded to dafont, 16k downloads &amp; top of its category http://is.gd/wyyp Very wtf moment for me"
1694495041,6,@amber_benson loved the #MacarAMBER!!!
1694495060,2,@katharotes We'll get hitched when you get here.
1694495135,2,good morning
1694495139,0,"@Hannah_21Thanks, I'll keep working on her   @RoshiKK lol good idea!"
1694495143,0,aha @Sadie_marie my brother's wallpaper on his phone is Dolly The Sheep  aha i'm loling.
1694495147,0,kinda done trying. ugh. oh well it was worth the effort.   long day tomorrow. night tweeters!
1694495227,2,@Matthewmartini  mmmm yes please
1694495254,2,Jensara Swann is an Act-Model ~ enjoyed shoot with jensara and friends yesterday   http://myspace.com/theveilonline
1694495285,9,@johnmcginn Hi John! Thanks for sharing that quote! It's soo true
1694495342,6,"@PinkPixie bugger, that would have been nice but typically, we're heading to Bristol"
1694495356,11,Money Laundering tip 5 - Sell the business or constructed hotel etc and take possession of your now clean money
1694495365,9,@babydestiny24 thanks  I'll check those out.
1694495398,2,"JONAS BROTHERS - Live to party.                It's rocking so hard     I love the song,"
1694495427,6,@DHughesy congrats on Rafferty's arrival!  he is so cutteee!!
1694495431,9,"Finally in my bed, &amp; I must say, I had quite an evening. I'm ready to tackle this work week &amp; see what next weekend has in store for me"
1694495462,5,"@echsizzles I am in Kuala Lumpur. And I know I vanished, haha! I broke up with my last boyfriend, that's why I'm back!"
1694510188,9,@xanderprod glad you liked the gmail add-on too. We visual people like the asthetics to be right don't we.
1694510192,2,@TalindaB Hey Talinda  How Tyler slept this night? My nephew is now 4 yrs old and he stopped naps from age 3
1694510221,0,enjoying my Bank Holiday  Just had a meeting with the real estate agent who will offer our Amsterdam apartment for rent
1694510222,3,another week starts
1694510231,7,@AdeelAhmad Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P
1694510243,0,just watched that  new T-mobile advert on Youtube.. i love it  &quot;hey jude!!!!!!&quot;
1694510338,5,I totally needed that sleep.  need to stretch and wash though now.
1694510451,0,"@Jason25329 yeah well a deadline is in T-9 hours, that's architecture for you, oh well... mmm that coffee sounds like a good idea"
1694510508,7,@abledragon The geek in me won.  I am building my own photoblog theme...
1694510608,7,Good morning!!!! Yes is 5:57am
1694510616,10,"I've been losing myself into too many Taiwanese dramas.... ????, ??????, ????... this is not good. XD But Wu Chun! Eeeeeee."
1694510655,2,Got a lot of things to do hehe daya sa mga walang ginagawa
1694510663,5,Morning  don't ask me why I'm up so early
1694510694,6,chillaxing really  Yeah man hehe
1694510767,5,"OMG. Missed bus, walking miles, for a coffee  Went to see my ex-classmates"
1694510846,0,@Dannyvan I googled &quot;engagement rings&quot; &amp; this is the EXACT ring i want.it was the 1st result too  *sigh* love it.http://twurl.nl/jaq5j4
1694510865,6,my monday running so fast!
1694510983,0,exams. thennn some sexy time.
1694511018,2,@judysteapot yup - working away hard! Busy busy busy
1694511051,5,@willembuchner I'm putting in Societe Generale in China. Very interesting stuff but has me away too much ... gotta fix that!
1694511078,2,@MiDesfileNegro Perth Australia
1694511097,0,@paceyy Yeah I know  Things would be so much easier that way. I'm bored the boys are playing tekenen (I can't spell it)
1694511098,9,my body isnt itching anymore
1694511147,0,Happy Star Wars day! May the 4th be with you!
1694511164,6,I love the fact that it's a bank holiday monday and i can stay in bed
1694511199,0,@deanomarr Italy or greece for me  Love Italian men hehe ;)
1694511381,9,"@twilightfairy ah well diff in opinion, no problemo"
1694511448,7,@lezzles : heheï¿½I bet you have never looked back!  3 weeks is a long school trip!
1694511450,2,@julesfm I know - but there are loads of others left
1694511465,5,"@DeveshM just had a look - missed out by a couple of hours, i'm sorry. i'll let you know next time.."
1694511484,3,This weekend went by way too fast!  On my way to work with David Archuleta in tow.
1694511518,10,IE8 nearing 6% according to my stats. FF 3.0.10 adoption rate amazes me
1694511564,6,Thank you to all who recommended me for #followfriday &amp; #SundayShoutout.
1694511604,1,"Buffett Lambastes Bankers, Insurers for ï¿½Greed,ï¿½ ï¿½Stupidityï¿½ http://is.gd/wyAB"
1694511632,0,I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg
1694511646,2,Now I remembered the password
1694511678,5,@TheRealNobody thanks  i'm up every night all night. bad sleeping schedule lol why are you still up?
1694511688,2,doing more uni assignments
1694511711,2,@egstrup nice
1694511713,5,@KiransMommy I know all about the awful shifts! And he should feel better after he gets tubes in his ears on May 12th but thank you
1694511811,0,@gozinepetter love the song and liked the movie
1694511837,10,"@michelleer well to me it's summer when the cricket season starts actually  and yeah, so do i. but only when they have sparkly wings"
1694511838,6,"@kalowee will do  hee after exams, i'll give u plenty of shows. HAHA hopeless me"
1694511934,5,"Just leaving rainy forks, starting the long journey home! Rachel, if ur reading this, dont worry il send the stuff as soon as i get back"
1694511956,2,"After France I was gonna spend more time in the sun, to overcome my negative reaction to it. Yep, in Netherlands. Good luck to me"
1694511967,5,"@IYL86 Well yeah, the hormone things basically a given  thought he had misbehaved specifically to upset your mom and you."
1694512010,0,@TReiz I do. But still... twitter.com/monicafrancesca to see Gino in drag!!! @monicafrancesca and @ginoboi. this IS fun!
1694512030,2,"@JofArnold aha, so that's you.  I've been meaning to take a look. Looks cool. If you could just get a pool in there"
1694512036,6,@mainpa LOL! Thanks  glad I have the time off to spend with him! Can't imagine trying to go into work right now.
1694512060,2,now twittering
1694512063,11,doing nothing. wanna go out
1694512074,0,@megfrancesca really was the best night ever
1694512097,2,@triplejsr A little 'Chair Lift' tonight would be muchly appreciated
1694512206,2,@souljaboytellem gooood night sweeeety
1694512219,2,"@PJPRI Just go near a hive, they'll tame you!"
1694512287,10,net .. net .. net ..  hmm. bad weather .. weird summer!
1694512289,0,@dannywood Good Morning! Hope that you enjoy your run &amp; gym workout this morning. Can't wait to hear some of your new songs.   &lt;3Pennie
1694512300,2,hey  backz here. school again. its rly boring but yeah
1694512309,0,@bobbiehouston haha that photo is too funny! I hope he wasn't disturbed by passengers too much during the flight
1694512380,0,Joining twitter! Just added a random person
1694512492,0,Happy Star Wars day
1694512546,2,Morning. I closed out EUR/JPY 132.25  @ 132.00 and place a stop @ 130.55 @ 131.55. That 132.25 was executed while i was asleep
1694512560,5,@LovefromNaja Fresh change from hearing i write sins hey!!?? Not that theres anything wrong with that!
1694512610,2,hah.. finally got home...
1694512710,5,"Been working on a framework for web based #SL application. Have product registration, server, login, site, security, &amp; comms all done"
1694512796,0,"Hurray! &quot;Summer-time&quot; starts today, meaning I only have to work until 4 pm, instead of 4.30. Until August! Yay!"
1694512845,6,@Bexy91 congratulation  about the icehockey victory against switzerland..
1694512858,5,Is going to be off line for the rest of the day. Made some progress on a game over the weekend. @lvturner you may not like me again.
1694512866,0,@aquapunk @_Mintyfresh Thanks very much!!
1694512881,2,&quot;The Complete Black Books&quot; just arrived ... looking forward to some entertaining #tv nights!  #dvd
1694512923,0,watched 17 again. sooo good!
1694512992,0,a sunny day brights up the day!
1694513163,6,loving Mondays for so many reasons!
1694513182,5,"Star Wars day? I didn't know there was a such thing  May the force, be with you &lt;3"
1694513186,2,just finished eating
1694513223,5,Creating your business in The US from France looks quiet easy
1694513255,2,is trying to find a profile picture that isn't too big!!! and loving the Hills marathon on MTV
1694513279,2,@dfflanders Looking forward to android 1.5 being pushed to the G1 then?
1694513321,5,sooo 5 days till I take off  sun and sea u're waiting for meeee can't say if i can get all my stuff packed up in time.. &lt;3 Guadeloupe &lt;3
1694513354,5,@snagy no other reason? I wonder if she loves you
1694513374,2,@rahulgoyal1986 I do have one coloured one on my leg.  Its a butterfly filled with colour!  x
1694513397,4,Ken Wilber - Realistic Expectation of Integral Wisdom: http://tinyurl.com/clfzdx ...very interesting.  I don't mind the video quality.
1694513441,0,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...
1694513443,6,"@vi_dam haha, that would be cool. brianna and i should fly over there  haha"
1694513452,2,"Yeah, I made the python conversion script for the Provider's extranet in 1 day (3 expected). A way to promote #python at #jcdecaux"
1694513475,7,@taylorswift13 the video on myspace is so funny...u run a lot hahaha i voted
1694513533,0,In London! Off to do the tourist thing!
1694513674,5,@SmellTheRainbow really .. least u wont hav 2 put up wiv him
1694513676,5,@rohant yeah that will keep my mid section down
1694513681,6,@emilyrobe Good to see you haven't lost your sense of humour.  Get well soon
1694513686,0,I just eat a reallyyy good ice cream!
1694529577,9,On the way to sthlm - it will maybe be a movie   // cool http://gykd.net
1694529634,2,new to this shiznaay
1694529720,6,Going to see my grandad today  &lt;3
1694529745,5,is so hungover. what a crazy night. i'm also in the bad books with mother!!
1694529806,3,Mentally exhausted.  A cuppa right now with almond biscotti would be really nice.
1694529849,0,"@phoebealice_x when my brother is 18, i will have moved!"
1694529882,1,; why is the font so huge?! small fonts rock socks
1694529891,3,"Going to group therapy session, can't wait to spill my guts... Ha ha ha"
1694529971,2,welcome @MaxShrem ! since it seems you're interested in cheese I hardly suggest you to follow @surbir too
1694529988,1,I knew there was a reason I negatived cars! 1. Too slow! 2. Too big! 3. I get car sick! 4. Motorbikes are much much much more fun!!
1694530043,2,"@alittlelesskaty Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~"
1694530235,9,@scaree  I hope today just flows through and lots of nice things happen at work so you come home happy
1694530311,10,@oriSTUDFARM very impressed
1694530352,7,"@weareinvincible THIS CALLS FOR A HIGH FIVE!  (Don't miss, hotshot xD)"
1694530362,5,good morning guys!  experimental chemistry test this morning :s wish me luck!
1694530415,4,Im still in my my pjs  but I haveto get dressed cuz Im going to see Dancing on Ice live
1694530430,3,@abeen good question. Nepal PM declaring to resign and actually resigning is two very different things .
1694530452,6,"@RHYSAHUGHES http://tinyurl.com/6n4w5o to prove I still have good taste..now dance , dance, dance, dance to the radio!!"
1694530525,4,@stephenfry gotta catch 'em all
1694530526,3,@bwhips Good to know I'm not alone in my confusion
1694530598,7,is eating a delicious cheese-bread  (much batter than ANY  Bagle)
1694530666,2,Listening to the simply awesome Ratatat on a bank holiday monday before a BBQ later  http://bit.ly/gJqSh
1694530714,10,Great new directory on Babysitterdirectory coming soon!  And its a directory with a twist.  All will be revealed next week!
1694530730,6,@fraseredwards seems like a win win situation
1694530779,0,Okayyy  you can read it to me cause then I'll feel special haha.
1694530848,2,On my way to the airport! Headed to NYC
1694531058,6,ah just saw my little nephews  all is well with the world again. I love those boys so much. have to say my sis in law does a great job.
1694531076,1,cry baby. janes joplin what is this? munsay music. but i dont know wich shit day i  am today
1694531088,2,"@jaybranch You too, remember the kids' grenades will go off again as soon as you've tidied the house"
1694531132,6,"@mistygirlph thanks misty, really appreciate your support, thanks for the comment  off to spend day out with dylan down beach"
1694531143,3,"@se7en.up cï¿½m on anh  ko the chiu no~i noi nhï¿½ Tifa roi :-D, thang Cloud danh dam gi mac ke no :&quot;&gt;"
1694531200,6,it is so cute watching Matt play with the Wii as I do some work
1694531269,9,@chris_CLP i heard 88db is better for mixing down...especially  if you use 808 sounds
1694531326,6,"@Dr_Peabody I'm pretty sure we got sent home a couple of times too. 'tis the week to remember Mary, Anto's granny&quot;the love is all around&quot;"
1694531409,9,"didn't twitter much yesterday.apologizes for not responding,goodnight"
1694531439,6,@eddieifft You don't want to leave because secretly you know Australia is twenty times better than America!
1694531457,0,@miafreedman you looked gorgeous last night! hope you had a HEAP of fun.
1694531467,2,And in the Animal Action Area... Ferret Racing
1694531486,2,"@phoebealice_x Haha, You sound like lizzie :L she's got a sister who is older than her, and she's like argh :@ all the time"
1694531535,10,"@kadambariyer wow, I see a Mr.B obsession in you!!"
1694531537,0,wow my weekend was pretty fucking epic  grr school tmrw ;'(
1694531583,4,"@erry_reeves Thx Ri.. That's all because of His grace  Kalo ngga, aku uda nyerah dr awal, hehe.. His grace is enough.."
1694531591,5,@knighttcat Oh man 3 in a day?? Torture much?! Well good luck there too!! I have exams for 19 days.How stupid? Soon we will party right?
1694531619,6,@LittleFletcher Awww you'll have to post a pic  I bet it'll look dead nice (y)
1694531638,5,"ok, 1st ginormous cup of coffee down, monday looking much better to me."
1694531648,0,@Doc_the_BigMan hey! Ive never caught enyone on live before!
1694531681,10,One year with Emily. WOW!  (L)
1694531686,2,Recording new songs
1694531725,2,voted for @taylorswift13 on CMT.com
1694531748,11,@SaileshR How's the head this morning?
1694531749,2,having a lazy day after a very alcoholic wk end!!
1694531844,0,From ME and no one else! Muhahahaaaa! Well maybe Jesse
1694531985,0,"@cetras lol, anyway ni shi wai guo ren"
1694531986,2,@iHolleeee well now i do
1694531995,0,"@bertgoethals Cool, I used to live 5 houses to the left of that place  Always something going on :p"
1694532158,5,"Dump my boyfriend, find a much much better man and the girl can get a nice knuckle sandwich from moi"
1694532161,6,"Good Morning! Happy Monday, Everyone"
1694532193,2,"Done e-mailing. Loads of e-mail came in in the past days. Now need to do some follow ups, this afternoon working on two client projects"
1694532238,2,shop then work time  see yas laterz x
1694532291,7,lm @ TGI Fridays on a Monday.. Hee hee!
1694532292,2,Burning time at wacha
1694532332,3,@nptnmkiii so many rules - you expect people to be human and have a pic.  pfft.    good morning.  welcome to another Monday.
1694532336,2,"@mathewhulbert  Now there's a question for 140 characters   One of history's great unanswered what if's, I would say"
1694532379,6,"@Jonasbrothers Nice skillz Nick  x love always, Marjorie &amp; Jemimah. Sydney, Australia."
1694532401,2,http://tinyurl.com/d53dmn     mcfly parody by chris moyles xx
1694532435,2,@omarabid I was born there
1694532447,9,is back in fine old melbourne town....
1694532546,10,omg himym! one of the best shows on earth
1694532674,2,@DesignerDepot this is a nice collection
1694532679,5,@Coughran Soon I hope... Really need to finish the cloning project so I can get more done
1694532728,0,"is sipping OJ in the sun in San Pedro at La Soberana again, with sunny smiley Nita...  The garlic tomato paste is delicious! Yummy!!!"
1694532755,3,@Sweet_Charlotte We should! There will be another thrown I'm sure but this one will be with my American family
1694532851,0,"@_elj OK nice one, cheers boss.  Am liking the lack of FCS today."
1694532890,0,"@missdaisymusic is ben! got yourself a twitter, good work"
1694532959,0,"Up, I slept in till 11.02 !!! Shooting a new vid today"
1694532983,5,just a week left till radio:active dvd come out! i really can't wait
1694533021,2,"@sapphiresmoke Welcome, found her yesterday by accident."
1694533027,6,@aaraddict #MusicMonday I agree it's just an excuse for me to tweet music for hours on end
1694533043,0,"i'm in the garden. Making pictures, weed an sweep. The weather is nice!! See you l8ter people!"
1694533071,6,"@Dollburrell Ooh, cutting. I like you"
1694533103,10,"When you think about it, the way God works in tremendously, amazing -- He made it possible for me to get my card holder that I lost back."
1694533106,2,going to shower because i don't want to smell at school tomorrow
1694533108,4,I designed a new shirttttt.
1694533165,0,cant wait for thursday!
1694533191,0,@charavel nice! now gimmeh some nice stuff
1694533244,2,watching a gossip girl
1694533249,2,@algo81 Yes I think it's safe to say she is at the same popularity level today as always.
1694533257,2,"@vic2slic doing pretty well, up and wide awake"
1694533278,9,&quot;It's Like That (and that's the way it is)&quot; - Run DMC  ? http://blip.fm/~5jgvk
1694533330,5,@marinesetwas dann mach mal!  #12seconds
1694533347,0,@Cocodemerusa Joined you on facebook!
1694533350,7,is getting ready to start the work week...work 2 off 3 then work 3 more. It's not bad  Have a great one everybody!!
1694533364,0,@Mizz_Trouble my pleasure sweetie! Lookin forward 2 gettin 2 know u
1694533465,2,@pandemicz yes
1694533660,0,"I am back from my weekend getaway! Energized for another week, bring it on! lol"
1694533666,6,@AntonKiselev Congrat on 4AM. I do it every day since one month.
1694533702,0,"@DavidArchie Hey David, I'm wondering if you received a letter that has a song in it? From Malaysia? please reply  and have a nice day!"
1694533703,6,@WWisewolf Hey. Oh my. Remember to take some time to actually enjoy the day!  I've loads to do too. Better crack on! Have fun today.
1694533777,0,"happy bank holiday monday twitter! bath time, spring clean, movie marathon , lazy day"
1694549154,2,@OmariOfficial qood morninq
1694549170,5,@caluvminwoo  Way too many people indeed... I only recognize the Chinese guy... LOL
1694549197,9,"installing dvt card for loonix, fingers crossed, I hope it turns out as well as my android upgrade"
1694549205,6,@tracey1972  @pamjob See you later lovely ladies.  Be Good &amp; I love you millions  xxx
1694549285,6,"It's those little things you do, that make me love you."
1694549343,0,@themanwhofell compliment taken. Thanks. Key is to be yourself
1694549344,5,Market whn goes lower also problem and when it goes like a wild bull also problem
1694549397,6,@playfulpixel That sounds good
1694549441,0,yay back at home
1694549448,5,@Amileegrant its hilarious
1694549451,0,"Hi Charlie, thank you for following me! Nice to know there's another Ollmann in the new world..."
1694549471,8,#com125: we have a quiz! again .. Feliza is bugging us again  its getting very annoying!
1694549479,12,is downloading new fonts . again  http://plurk.com/p/rplkr
1694549521,2,i just reading a magazine
1694549553,9,"Just up  the longest lie in a while thank goodness, neck still painful but today i am going to head out (y)!"
1694549624,0,Apparently it's #starwarsday
1694549737,0,100 Followers  Bom Dia!!
1694549763,5,@AKAVirtualPA Kat Stewart did a great job with a great character not that I watched #underbelly in Victoria
1694549792,0,Is getting more and more excited about thorpe park tomorrow
1694549798,4,@veronica11258 ok i got you! Knight!
1694549825,2,@andykemp one of our governors is one of the directors of the company
1694549873,9,@kaushal Thanks man  glad u liked it
1694549947,0,Happy Bank Holiday
1694550060,2,Use this link to start earning free cash http://tinyurl.com/coboyf  Just sign up and get paypal cashouts of minimum $1  !!
1694550086,7,@CyranDorman Woot! I have created something inspirational! ;) Look forward to seeing more of your writings
1694550095,2,http://twitter.com/djc_yana ~ yeah. haha! why?
1694550102,2,"@RainyCityLove Oui, I figured that since its a day off, I'd better start brushing up on my french; so far I have learnt Bonjour and Oui"
1694550195,2,The path to Liberation is clear when you Realize--when you truly comprehend--that YOU are the architect of your Life.
1694550206,2,@lilymcnee  Your welcome
1694550220,11,@sam_burnett Firmly embedded in her Hampstead constituency then
1694550289,2,enjoyed Country Style Mince with Mash for dinner &amp; is now drowning it in 2006 Nussdorfer Herrenberg (Produced &amp; Bottled in Germany)
1694550299,11,"@se7en.up cï¿½m on anh  ko the chiu noi no~i nhï¿½ Tifa roi :-D, thang Cloud danh dam gi mac ke no :&quot;&gt;"
1694550306,6,Gonna run to the gym to get my workout in before my really f'kin big pile of mulch arrives at around 8 or 9am! I'm excited about my mulch
1694550354,6,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy
1694550365,0,@pattidigh we are all so proud of you! I am seriously thinking of joining you next year. Got to get training
1694550421,2,@DHughesy no your just experiencing the joys of parenthood
1694550454,0,Finally was blessed to see the MOON
1694550497,2,"@DHughesy nah, you're just altered forever   Enjoy."
1694550547,10,@jonasbrothers http://twitpic.com/3bnas - Can't wait to actually hear what he's playing  love you Nick x
1694550555,3,@sparklethots love that birdy nest! though i already got us another kind
1694550588,6,@levitte: yay! it will be good to have you back
1694550726,0,"OK. Happy Star Wars Day, everyone. As they say, May the 4th be with you"
1694550733,11,"@lizzie4berries also bored at school, its my third freelesson( freistunde )"
1694550794,2,"morning world, is raining 2day so revision don't seem so tough,"
1694550795,2,"uup  morning, off to school. see ya xxx"
1694550796,5,Shower/traffic/factory yaaaay
